url,threat_name
http://www.chawkyfrenn.com/icon/BzGzSWFZIZGaTK/,emotet_november
https://www.controlnetworks.com.au/wp-content/nlwkhG9/,emotet_november
http://brianso.com/imagenes/QQs/,emotet_november
http://yesdeko.com/app/Fxxsxdcj25x/,emotet_november
http://mulmatdol.com/adm/QBdMh52eJUVp/,emotet_november
https://cheffsys.com/css/5JqXCHJmidSY/,emotet_november
https://encuadernacionesartis.com/Vk2Z1Na/,emotet_november
http://www.charmingsoftech.com/AMMAN/AAVuCNHo/,emotet_november
http://championsfactorysampaios.com.br/xt5HKu/tDs8WsKOxQFq/,emotet_november
http://central-nutrition.com/wp-content/Nh1L6YR4qlDFWS58cVB/,emotet_november
https://dacsandongthapmuoi.vn/system/cron/HwOtNCFo/,emotet_november
http://bigm.ir/wp-admin/jzIV5U90h9qbK7WK8RTZ/,emotet_november
https://webhoanggia.com/wp-admin/HfvXIwOTCGao9A/,emotet_november
http://cultura.educad.pe/wp-content/j7xDGLEkY/,emotet_november
http://nlasandbox3.com/backup/30GgTbqrmoBcs/,emotet_november
http://sat7ate.com/wordpress/XZOzT/,emotet_november
https://datie-tw.com/img/SvH/,emotet_november
https://caimari.com/wp-includes/E3/,emotet_november
http://borntobefree.org.za/d3hEMgx7B/gKjYZXet98DzbCPzMsQ/,emotet_november
http://www.detertecnica.com/var/yROsVkd/,emotet_november
https://cs.com.sg/Backup/Bk778kXNKMiH5vH/,emotet_november
https://j2ccamionmagasin.fr/css/1Mp8y/,emotet_november
http://atici.net/old/PkZI74DD/,emotet_november
http://laboritmtest2022.scienceontheweb.net/images/aV5RfMoiboyOdnswRa/,emotet_november
https://blangkonstudio.com/webdeveloper/XZ/,emotet_november
http://45.32.114.141/xilte/SYtPsYVOaJpNvcqVTOi/,emotet_november
http://ftp.agoraexpress.info/cgi-bin/rooSQD2tWB/,emotet_november
http://bet-invest.com/mail/nui/,emotet_november
https://www.manchesterot.co.uk/about-us/KEfGo/,emotet_november
https://bencevendeghaz.hu/2zjoi/aUJLqwAxxlq/,emotet_november
http://www.nipunpharmaskill.com/fonts/jHAVDcbRKKHP24FAf/,emotet_november
https://amorecuidados.com.br/wp-admin/baPRbSWvbBq/,emotet_november
https://www.conceptagency.net/css/zXC/,emotet_november
http://www.atashelement.ir/qds-seo-url-autofill/tmSetsq0wxsmXdA/,emotet_november
https://cpcwiki.de/images/rirOpdztUEfG7WJ/,emotet_november
http://a.angel-tn.idv.tw/web_images/aa7fEDOPvT2F1i/,emotet_november
http://talles.atwebpages.com/sistemas/2WReqC3w1bZsCp/,emotet_november
https://files.encendercomunicacion.com/jardinesdelpilar/7tTka2RzzAH/,emotet_november
http://argojeans.com/FxCredit/tGNivisLKJet7a/,emotet_november
https://annunziato.com.br/swf/5FJ0eeAsKYPctsq/,emotet_november
http://navylin.com/autopoisonous/yT4y0aa/,emotet_november
http://www.3d-stickers.com/cache/ULfOeC4z7U/,emotet_november
http://bevos-training.com/images/MtzUd/,emotet_november
http://ec2-52-89-237-150.us-west-2.compute.amazonaws.com/bhr/wwqjkbu6mk/,emotet_november
http://ctel.com.my/images/J5FV3DsngleQ3/,emotet_november
http://www.clinicaportalpsicologia.com.br/wp-includes/d6tkyFFBNwY/,emotet_november
http://bwsengineering.co.za/configSHV/H0Rs/,emotet_november
http://hsweixintp.com/wp-admin/4m1WxDxza6D8SVrfF/,emotet_november
http://www.cecambrils.cat/wp-content/cXEhHssszV/,emotet_november
http://www.stickers-et-deco.com/admin002vqimbe/hRFZkkzLIl/,emotet_november
http://www.cubix-is.nl/___installation/xRTDRO4qVNwMIg9Wd2u/,emotet_november
https://www.greenvalleyschool.com/rand_images/wbd79XyFhB/,emotet_november
https://www.llev.com.br/app/MpWGl120ya0z56ky/,emotet_november
http://m-ainsurance.com/wp-admin/M4ezdm1UfI/,emotet_november
http://devinagallagher.com/NSA/BVks/,emotet_november
http://darwinistic.com/icon/pvxwXfuOXowTDDg/,emotet_november
http://cubicegg.asia/assets/hQlJfFO/,emotet_november
http://brittknight.com/PHP/qy6/,emotet_november
http://nlasandbox3.com/backup/iCxLdPuH6tfxDQR2/,emotet_november
http://yesdeko.com/app/mydLAE/,emotet_november
http://cultura.educad.pe/wp-content/Vy5ft0Rw/,emotet_november
http://demo.cansunoto.com/lYqTuQ0qe5r2Y/JM1VqkOTTwt7Bvsu/,emotet_november
http://chist.com/dir-/N5zALqqTmf/,emotet_november
http://helpeve.com/wp-admin/sOdeuF1c4DV2h/,emotet_november
http://www.chawkyfrenn.com/icon/LRWYSefRL7/,emotet_november
http://christplanet.com/wp-admin/maint/mtlsi/TxsAE7TAAb/,emotet_november
http://onaltiyadokuz.net/wp-snapshots/9Fvr0E6cY/,emotet_november
http://ftp.appleshipstores.com/admin/8rsSDMyJv31SRdz/,emotet_november
http://cepasvirtual.com.ar/moodle/Lb4gSXE/,emotet_november
http://wordpress.xinmoshiwang.com/list/1N5ty/,emotet_november
http://bundlefilm.com/headers/lkfBH3Czw9CjEW07P2/,emotet_november
http://camsanparke.net/wp-content/h2Ja5bwB03hnyfCb/,emotet_november
http://royreid.co.uk/wp-content/dCwG/,emotet_november
https://cs.com.sg/admin/a1lR5wu/,emotet_november
